id,table,current_name,proposed_name,category,current_description,proposed_description
"\"6191e00f-111f-4c49-96a9-ad6b2114175e\",\"parts\",\"Plastic Plates\",\"Plastic Plates\",\"\",\"Different colors \",\"Different colors \""
"\"305bbb97-cead-429b-9536-4cbfb7744cea\",\"parts\",\"Plastics, sacks, tie, etc\",\"Plastics, sacks, tie, etc\",\"\",\"\",\"\""
"\"a9f7542a-cc54-4dc9-b27b-2ea890ee5878\",\"parts\",\"Plastic Steel Epoxy\",\"Plastic Steel Epoxy\",\"\",\"\",\"\""
"\"02ab44af-c245-45a6-989c-64f69e5e020d\",\"parts\",\"Plastic varnish \",\"Plastic varnish \",\"\",\"\",\"\""
"\"2cbafff5-4d88-48b0-a4de-110200b126ea\",\"parts\",\"Plug\",\"Plug\",\"\",\"this for drill\",\"this for drill\""
"\"9e913f34-c1b4-4aad-90af-ed668206a715\",\"parts\",\"Plug\",\"Plug\",\"\",\"this for generator\",\"this for generator\""
"\"7ad77815-5964-41e5-b55f-3b5567774548\",\"parts\",\"Plumbing and irrigation Fittings\",\"Plumbing and irrigation Fittings\",\"\",\"\",\"\""
"\"1ef5f962-d5dc-4e30-8c2f-6759edb56cfc\",\"parts\",\"Pneumatic Door Closer\",\"Pneumatic Door Closer\",\"\",\"\",\"\""
"\"dc0d02d0-90de-4b77-9a36-ca45f7bb0bab\",\"parts\",\"Polyethylene black plastic bags -large\",\"Polyethylene black plastic bags -large\",\"\",\"Big size for coconut seedlings \",\"Big size for coconut seedlings \""
"\"75de0443-00c5-4905-8cf6-5b679b682368\",\"parts\",\"Polyethylene black plastic bags medium\",\"Polyethylene black plastic bags medium\",\"\",\"Medium size\",\"Medium size\""
"\"0556d335-941a-48ce-94d1-32057b53d25a\",\"parts\",\"Potato package \",\"Potato package \",\"\",\"Big or large\",\"Big or large\""
"\"dd5670d1-b54b-4cee-95c5-8a5d5778dfd6\",\"parts\",\"Pounding \",\"Pounding \",\"\",\"Made of wood \",\"Made of wood \""
"\"3289a562-bdb1-4934-a8d0-1c9b8ca8ccf0\",\"parts\",\"Povidone Iodine\",\"Povidone Iodine\",\"\",\"\",\"\""
"\"61b152ca-8e09-419d-8e87-4e867e488fc3\",\"parts\",\"Power cable \",\"Power cable \",\"\",\"Black wire\",\"Black wire\""
"\"1b6c9a5e-0ea9-4e8a-9585-ab7ffaa6320c\",\"parts\",\"Power cord\",\"Power cord\",\"\",\"Black\",\"Black\""
"\"3e03a266-1177-45a7-aac5-0c1654729fce\",\"parts\",\"Power On Delay\",\"Power On Delay\",\"\",\"\",\"\""
"\"afc691f0-28df-4064-9e5d-10da5f90a009\",\"parts\",\"Power strip surge protector extension \",\"Power strip surge protector extension \",\"\",\"Sofitec brand\",\"Sofitec brand\""
"\"b1aa2f5a-d787-4f21-9554-0b19d8352646\",\"parts\",\"Power supply\",\"Power supply\",\"\",\"\",\"\""
"\"0b0422c0-5715-4f76-9d94-d2f51b50061a\",\"parts\",\"Power supply 9v .6A\",\"Power supply 9v .6A\",\"\",\"4 pcs\",\"4 pcs\""
"\"5413e77c-d3c8-491b-b3cb-3ffabef4498a\",\"parts\",\"Ppr coupling ½\",\"Ppr coupling ½\",\"\",\"\",\"\""
"\"21d4146f-522f-4c08-80d5-d012a4eae33f\",\"parts\",\"Ppr coupling ¾\",\"Ppr coupling ¾\",\"\",\"\",\"\""
"\"04e5e6d7-da9f-4dd8-861a-22ec6abd99e7\",\"parts\",\"Ppr coupling female\",\"Ppr coupling female\",\"\",\"\",\"\""
"\"ca90a360-348a-4702-93e2-48fc0c2f1999\",\"parts\",\"Ppr coupling female ¾\",\"Ppr coupling female ¾\",\"\",\"\",\"\""
"\"1d1df987-5cc9-4a26-ba8b-acca2e0a364a\",\"parts\",\"Ppr coupling reducer ½x¾\",\"Ppr coupling reducer ½x¾\",\"\",\"\",\"\""
"\"c737a930-ba7c-4f88-bfd9-bc64a3afe7dc\",\"parts\",\"Ppr cup ½\",\"Ppr cup ½\",\"\",\"\",\"\""
"\"b725f16f-6dbd-4e41-80b3-deba22f9fb9f\",\"parts\",\"Ppr L-bow\",\"Ppr L-bow\",\"\",\"\",\"\""
"\"5be82856-f628-43cc-9b4d-025f0cbbe963\",\"parts\",\"Ppr tee ¾\",\"Ppr tee ¾\",\"\",\"\",\"\""
"\"b2c0edb0-62ce-48d8-b030-35275afa062e\",\"parts\",\"Ppr tee ½ female\",\"Ppr tee ½ female\",\"\",\"\",\"\""
"\"9ea2201a-b32f-4454-8377-e5c770bceee1\",\"parts\",\"Ppr tee ½ male\",\"Ppr tee ½ male\",\"\",\"\",\"\""
"\"2c3e4b79-0ef2-4c18-a2af-7a15bb06ccd5\",\"parts\",\"Price tags\",\"Price tags\",\"\",\"\",\"\""
"\"8c46e511-4153-4fd7-a917-076ef42545f6\",\"parts\",\"Printer labels\",\"Printer labels\",\"\",\"\",\"\""
"\"058e0bcb-ed50-4bb4-9f3d-39b71a0895f4\",\"parts\",\"P-trap\",\"P-trap\",\"\",\"\",\"\""
"\"c3419b80-aba2-44f9-a7f5-0a2aea2f4edc\",\"parts\",\"Pump Connector\",\"Pump Connector\",\"\",\"\",\"\""
"\"87fb9e44-3ab9-4566-9acd-77f2a1d1f34e\",\"parts\",\"Pure vinegar \",\"Pure vinegar \",\"\",\"Lipid\",\"Lipid\""
"\"19fb75cc-8ea6-452e-8461-415a4a93a207\",\"parts\",\"Putty Plate\",\"Putty Plate\",\"\",\"\",\"\""
"\"e42da729-3fb7-47cc-b79f-d5bf8a03c3d1\",\"parts\",\"PVC blue fittings 1 inch \",\"PVC blue fittings 1 inch \",\"\",\"\",\"\""
"\"bcb2a4bc-1ec1-49ce-bf06-8bbd0acbbc8c\",\"parts\",\"PVC blue Male adapter \",\"PVC blue Male adapter \",\"\",\"\",\"\""
"\"45b915eb-2bcf-4edb-8322-3d347265a93e\",\"parts\",\"PVC BLUE PIPE ¾\",\"PVC BLUE PIPE ¾\",\"\",\"Side at the storage shed \",\"Side at the storage shed \""
"\"637d77d3-93f6-43d4-b94a-c4825b3992bf\",\"parts\",\"Pvc clamps 3/4\",\"Pvc clamps 3/4\",\"\",\"3/4 size orange color \",\"3/4 size orange color \""
"\"dd50596a-59df-4e50-8442-82e74895710c\",\"parts\",\"PVC Connections 3/4 and smaller\",\"PVC Connections 3/4 and smaller\",\"\",\"Various parts and sizes.\",\"Various parts and sizes.\""
"\"7f8e2bb7-3642-43fd-a650-6d1ba835612e\",\"parts\",\"PVC Coupler with female thread\",\"PVC Coupler with female thread\",\"\",\"1 inch\",\"1 inch\""
"\"9b7bc857-63ee-4e94-ae77-0568b0a043c8\",\"parts\",\"PVC Coupler with male thread\",\"PVC Coupler with male thread\",\"\",\"1 inch\",\"1 inch\""
"\"8b4e4c3b-496e-4906-a6d3-61d519d055d5\",\"parts\",\"PVC Elbow\",\"PVC Elbow\",\"\",\"1 inch\",\"1 inch\""
"\"a2b7f7ba-2778-4864-a74e-97a04622fbe9\",\"parts\",\"PVC elbow 1 inch \",\"PVC elbow 1 inch \",\"\",\"At the white sack's \",\"At the white sack's \""
"\"2833c6b9-eb75-4165-9e0c-a9de87f62379\",\"parts\",\"PVC female adapter with thread 1 inch \",\"PVC female adapter with thread 1 inch \",\"\",\"\",\"\""
"\"e44f99c0-a150-4757-b27d-458147185370\",\"parts\",\"Pvc insulated wire and cable electrical wire 2x4mm^2\",\"Pvc insulated wire and cable electrical wire 2x4mm^2\",\"\",\"2x4mm^2 Rated for 25-30A\",\"2x4mm^2 Rated for 25-30A\""
"\"8cf7d615-e3f2-4cd5-a470-fb38ba849146\",\"parts\",\"PVC pipe\",\"PVC pipe\",\"\",\"\",\"\""
"\"02f57024-e584-4fa5-9718-f724ef958f03\",\"parts\",\"Pvc Y\",\"Pvc Y\",\"\",\"\",\"\""
"\"2fa50f0b-7628-42de-a16a-3f9de61b7549\",\"parts\",\"Raincoats \",\"Raincoats \",\"\",\"Color blue \",\"Color blue \""
"\"213e06f0-12d5-450e-b912-7a29bee5a6b2\",\"parts\",\"Rain lights\",\"Rain lights\",\"\",\"There are not functional. There's an open between the plug and metal at the first tube. I can get this to turn if I apply 5V directly to a tube. \",\"There are not functional. There's an open between the plug and metal at the first tube. I can get this to turn if I apply 5V directly to a tube. \""
"\"23631d0a-b3f6-403e-aee5-313949fb3170\",\"parts\",\"Rake\",\"Rake\",\"\",\"Red medium size 12 tooth\",\"Red medium size 12 tooth\""
"\"85e7a27a-531a-4b4b-b64f-197242742f35\",\"parts\",\"Rake\",\"Rake\",\"\",\"Blue color \",\"Blue color \""
"\"075519f2-d6d2-4392-a4d6-2841f0a9c417\",\"parts\",\"Rakes\",\"Rakes\",\"\",\"Red color big size 14 tooth\",\"Red color big size 14 tooth\""
"\"b0b7f821-4bd2-467d-adc2-889860e6f671\",\"parts\",\"Raspberry Pi\",\"Raspberry Pi\",\"\",\"Adafruit/998\",\"Adafruit/998\""
"\"0b4d0fda-8395-4ef4-ac7b-f312bce735f9\",\"parts\",\"Receptacle \",\"Receptacle \",\"\",\"\",\"\""
"\"58f984dd-07f8-47d1-b451-379b55232bf9\",\"parts\",\"Red gift jacket\",\"Red gift jacket\",\"\",\"\",\"\""
"\"58d0c299-98d7-467e-b174-6d3529ef64c5\",\"parts\",\"Reduce compression coupling 1\"\" to 3/4\"\"\",\"Reduce compression coupling 1\"\" to 3/4\"\"\",\"\",\"\",\"\""
"\"19901776-c25c-4a50-af83-b8ed975b2b55\",\"parts\",\"Reducers\",\"Reducers\",\"\",\"\",\"\""
"\"0d3de3af-bea2-4bc1-a064-92a46ecd2f24\",\"parts\",\"Reflex light barrier\",\"Reflex light barrier\",\"\",\"\",\"\""
"\"ef0957bc-4825-4031-98c4-245499947201\",\"parts\",\"Reusable bags, plastic and gift wrapper\",\"Reusable bags, plastic and gift wrapper\",\"\",\"DA black plastic \",\"DA black plastic \""
"\"a41bd3d6-6247-43cf-942a-0305bad16cf2\",\"parts\",\"Rice big pot\",\"Rice big pot\",\"\",\"\",\"\""
"\"fe25551d-9255-4746-b8ab-cab89b0ba545\",\"parts\",\"Rice Paddy for grass cutter with cutter blade\",\"Rice Paddy for grass cutter with cutter blade\",\"\",\"\",\"\""
"\"9d771c91-8d7b-4dc2-9469-caa5c72a42d2\",\"parts\",\"Rigging Connector\",\"Rigging Connector\",\"\",\"wire rope connection\",\"wire rope connection\""
"\"0a20c313-66c6-49b1-9475-3c666282e052\",\"parts\",\"Rivets\",\"Rivets\",\"\",\"\",\"\""
"\"266692f7-fd2e-4722-a5ae-78d92e0315b3\",\"parts\",\"Robusta coffee \",\"Robusta coffee \",\"\",\"4 packs \",\"4 packs \""
"\"ca39c2bd-1fd4-4a56-932e-03b7849797a8\",\"parts\",\"Roller metals\",\"Roller metals\",\"\",\"For gates or zipline\",\"For gates or zipline\""
"\"209071cb-4587-4f46-b5f6-7d4a1ba4b25f\",\"parts\",\"Rope\",\"Rope\",\"\",\"White cloth 8.5 meters \",\"White cloth 8.5 meters \""
"\"59898ad9-3825-4550-96fa-f0709a02a9d4\",\"parts\",\"Ropes\",\"Ropes\",\"\",\"3 big round rolls \",\"3 big round rolls \""
"\"d0fffabe-37a0-4b37-b740-1dc3d1f3cb64\",\"parts\",\"Rubber leg bush\",\"Rubber leg bush\",\"\",\"\",\"\""
"\"2c714607-f04c-43ea-b67e-31dc27cdb6d8\",\"parts\",\"Rubber stopper \",\"Rubber stopper \",\"\",\"\",\"\""
"\"ae4452a3-917b-4dc1-950c-05e39b8a5e26\",\"parts\",\"Rust Conversion Agent\",\"Rust Conversion Agent\",\"\",\"Units are grams\",\"Units are grams\""
"\"8e40f005-25a9-4041-b889-615dccf24678\",\"parts\",\"Rust Converter\",\"Rust Converter\",\"\",\"Sherco\",\"Sherco\""
"\"323ebed6-b267-4889-b636-aff954626f41\",\"parts\",\"SAE 30 Non detergent oil for compressor \",\"SAE 30 Non detergent oil for compressor \",\"\",\"This was purchased for the craftsman air compressor \",\"This was purchased for the craftsman air compressor \""
"\"a239ec73-5151-4dfd-aa9d-67c9ac57541d\",\"parts\",\"Safety harness\",\"Safety harness\",\"\",\"For climbing safety \",\"For climbing safety \""
"\"d16f3ba3-a2b4-49c3-b0de-374c3cee70e5\",\"parts\",\"Salt\",\"Salt\",\"\",\"Coconut fertilizer\",\"Coconut fertilizer\""
"\"6bb88598-c726-49a8-96c2-4e01dac049b8\",\"parts\",\"Sand Paper\",\"Sand Paper\",\"\",\"\",\"\""
"\"ed9ed08c-af9c-4673-b3dd-5eacc811362e\",\"parts\",\"SC/APC (Subscriber Connector / Angled Physical Contact) fiber optic connectors.\",\"SC/APC (Subscriber Connector / Angled Physical Contact) fiber optic connectors.\",\"\",\"\",\"\""
"\"5b44db93-5b93-41b4-98a5-0ebb9e3c2070\",\"parts\",\"Screw insulator\",\"Screw insulator\",\"\",\"\",\"\""
"\"4eab25d0-1c25-40dc-86e7-c98636c76b70\",\"parts\",\"Seeds\",\"Seeds\",\"\",\"Variety of seeds in packs \",\"Variety of seeds in packs \""
"\"491ce5c1-4f2a-4254-af88-efdc994323b0\",\"parts\",\"Semi-Gloss Latex White\",\"Semi-Gloss Latex White\",\"\",\"Boysen PermaCoat\",\"Boysen PermaCoat\""
"\"76b69aea-1461-4c50-9fd0-007fe3f9f67e\",\"parts\",\"Set organizer\",\"Set organizer\",\"\",\"\",\"\""
"\"771492e9-99b7-4452-a27d-37e6da37ba3e\",\"parts\",\"Shade Netting\",\"Shade Netting\",\"\",\"Used for azolla\",\"Used for azolla\""
"\"d503ed56-107d-4392-ab7f-f508f40ab55f\",\"parts\",\"Shampoo Dispenser\",\"Shampoo Dispenser\",\"\",\"Three shampoo/Body Wash Conditioner dispensors\",\"Three shampoo/Body Wash Conditioner dispensors\""
"\"6ecde0fe-c311-4bf0-89c2-e2e6a249841d\",\"parts\",\"Sharpener \",\"Sharpener \",\"\",\"Sharpener for saw\",\"Sharpener for saw\""
"\"8f0e347d-cbbd-4a72-bdf8-a739e1b3367f\",\"parts\",\"Sharpening stone\",\"Sharpening stone\",\"\",\"Bairan in ilonggo \",\"Bairan in ilonggo \""
"\"50dd0c87-c1a7-4216-80a8-7c6db3d8b0d7\",\"parts\",\"Shredder accessories\",\"Shredder accessories\",\"\",\"\",\"\""
"\"2432c66c-b284-47b2-b7e3-9822bdc1c6e7\",\"parts\",\"Shredder Filter\",\"Shredder Filter\",\"\",\"\",\"\""
"\"676f7fc7-0c3d-4ad7-bf27-acb0462a3129\",\"parts\",\"Silicon\",\"Silicon\",\"\",\"\",\"\""
"\"c58f3e92-4999-48c4-a6ab-0cd43c38abaa\",\"parts\",\"Silicone spray \",\"Silicone spray \",\"\",\"\",\"\""
"\"d2a27318-f343-4baa-a26a-7214b734c888\",\"parts\",\"Silicon Sealant\",\"Silicon Sealant\",\"\",\"Acetic cure\",\"Acetic cure\""
"\"2d827982-8bf4-486d-8a4f-a48cfe6dde89\",\"parts\",\"Sintudor\",\"Sintudor\",\"\",\"3 pcs for welding \",\"3 pcs for welding \""
"\"eef4b321-e1ed-48f5-8574-51941010bb6b\",\"parts\",\"Skimcoat \",\"Skimcoat \",\"\",\"\",\"\""
"\"693c86e3-c319-4562-bdae-69bb89dbcad1\",\"parts\",\"Skulls with LED eyes\",\"Skulls with LED eyes\",\"\",\"4 inch skulls with glowing led eyes\",\"4 inch skulls with glowing led eyes\""
"\"f0a31df6-ce9e-445f-82c6-e43bb6c8e268\",\"parts\",\"Slate seal catalyst \",\"Slate seal catalyst \",\"\",\"\",\"\""
"\"39e0810d-89b9-43f6-ba8a-bb92bd742463\",\"parts\",\"Small candle \",\"Small candle \",\"\",\"\",\"\""
"\"2eb735a8-3ee8-4836-ad58-b7a0f7dd961a\",\"parts\",\"Small carbouy\",\"Small carbouy\",\"\",\"White color \",\"White color \""
"\"af8fc270-0045-4d21-9845-a328f601b2d2\",\"parts\",\"Small crate \",\"Small crate \",\"\",\"Fruit crate made of plastic \",\"Fruit crate made of plastic \""
"\"b3f86fa9-d366-4666-9171-5044ed37c1cc\",\"parts\",\"Small glass \",\"Small glass \",\"\",\"17 pcs\",\"17 pcs\""
"\"44611f00-8f72-4c8f-869f-c708b8cd84c6\",\"parts\",\"Small glass jar\",\"Small glass jar\",\"\",\"Red lid\",\"Red lid\""
"\"dc4e5863-4584-43ab-9db9-a20e7b76248c\",\"parts\",\"Small Transparent Bottle Vial\",\"Small Transparent Bottle Vial\",\"\",\"28ml. This is not stored on the shelf at the moment but is on the floor by the jars.\",\"28ml. This is not stored on the shelf at the moment but is on the floor by the jars.\""
"\"59ff50bd-96f5-4a46-8ee5-e406bba489d4\",\"parts\",\"Small ziplock \",\"Small ziplock \",\"\",\"\",\"\""
"\"95deb8ca-c40e-4b0e-9901-b9f4aa28bd57\",\"parts\",\"Smart battery sense\",\"Smart battery sense\",\"\",\"Victron\",\"Victron\""
"\"5999f366-dbf8-4fae-8fbb-8f23872af65d\",\"parts\",\"Smart led bulb\",\"Smart led bulb\",\"\",\"Tuya brand\",\"Tuya brand\""
"\"a08eab24-6158-49df-9c20-16d5335a45ee\",\"parts\",\"Smoothing Scraping Tool\",\"Smoothing Scraping Tool\",\"\",\"Plastic tool that can be used for smoothing about credit card size\",\"Plastic tool that can be used for smoothing about credit card size\""
"\"df455dcd-3861-4ba0-9f54-7d950c67b5f9\",\"parts\",\"Soap Holder\",\"Soap Holder\",\"\",\"\",\"\""
"\"a7c93d55-59ed-4f1a-b548-91c6be9c5bc3\",\"parts\",\"Soap Stand\",\"Soap Stand\",\"\",\"\",\"\""
"\"c473e546-a15b-4055-a9a2-060190ea6e19\",\"parts\",\"Socket \",\"Socket \",\"\",\"\",\"\""
"\"9b8c7934-45bc-4178-bad9-4f44ac8a410b\",\"parts\",\"Socket Cover\",\"Socket Cover\",\"\",\"\",\"\""
"\"e19c4a47-2194-4ecb-acdf-f2e9d2c3e58c\",\"parts\",\"Soda stream\",\"Soda stream\",\"\",\"\",\"\""
"\"f0219c68-cb45-44a8-9e3e-8a01c2cfb8f4\",\"parts\",\"Sodium Benzoate\",\"Sodium Benzoate\",\"\",\"\",\"\""
"\"eed38dff-2b4c-46b3-8503-3ce4120155b5\",\"parts\",\"Solar connector sets\",\"Solar connector sets\",\"\",\"We started with 7 sets and 5 female pieces\",\"We started with 7 sets and 5 female pieces\""
"\"e9303a84-10a6-4d69-8273-8f81fe7427d4\",\"parts\",\"Solar Panel Handler\",\"Solar Panel Handler\",\"\",\"\",\"\""
"\"9fe0b321-d785-4877-a00e-c2d8462e521b\",\"parts\",\"Solar wire\",\"Solar wire\",\"\",\"\",\"\""
"\"f24f34bd-4469-4027-b2e5-1e791c0c4fd2\",\"parts\",\"Solar wire\",\"Solar wire\",\"\",\"\",\"\""
"\"0fd4a153-2ee6-43dc-94d3-4e8ed681a7d5\",\"parts\",\"Soldering Kit\",\"Soldering Kit\",\"\",\"This is Stefan's personal kit that is properly maintained based on training.\",\"This is Stefan's personal kit that is properly maintained based on training.\""
"\"a5b997ac-1fce-4143-bfb4-e6da3606596b\",\"parts\",\"Soldering  led\",\"Soldering  led\",\"\",\"\",\"\""
"\"e4ca368c-0354-42a9-b03b-63730530db0e\",\"parts\",\"Soldering paste\",\"Soldering paste\",\"\",\"For soldering\",\"For soldering\""
"\"8f9a53b0-aa71-41d7-9fce-594c93a65f7d\",\"parts\",\"Solignum\",\"Solignum\",\"\",\"1pcs of 4liters\n1pcs 2liters\",\"1pcs of 4liters\n1pcs 2liters\""
"\"6ba21e95-3d40-4ffe-9f92-edb6b8d20c4b\",\"parts\",\"Spiced vinegar lipid\",\"Spiced vinegar lipid\",\"\",\"Lipid\",\"Lipid\""
"\"6901e7db-59a1-4c7b-b017-17d6c17d580f\",\"parts\",\"Spike Tooth \",\"Spike Tooth \",\"\",\"For Rice Thresher \",\"For Rice Thresher \""
"\"dc27994f-9326-46b3-b5d1-d0e27faa3bf8\",\"parts\",\"Sprayer\",\"Sprayer\",\"\",\"manual\",\"manual\""
"\"6a3a3e5f-bd2c-4e37-a4aa-152940de1a30\",\"parts\",\"Spring\",\"Spring\",\"\",\"\",\"\""
"\"4267f6ff-3826-48c4-b57c-095210f5d893\",\"parts\",\"Sprinkler\",\"Sprinkler\",\"\",\"Creaton brand \",\"Creaton brand \""
"\"125aafd7-d99f-4649-a173-7937617d0d0c\",\"parts\",\"Sprinkler \",\"Sprinkler \",\"\",\"Blue color \",\"Blue color \""
"\"998dfb9a-ea96-4584-9bc1-2e86add8e97c\",\"parts\",\"Sprocket \",\"Sprocket \",\"\",\"3 already used \",\"3 already used \""
"\"73558e42-5ad2-43c5-93a4-9953f01d7a0d\",\"parts\",\"Square orange electrical box\",\"Square orange electrical box\",\"\",\"\",\"\""
"\"b3d7b85f-a593-4173-af7d-6d9525247162\",\"parts\",\"Stainless basin strainer \",\"Stainless basin strainer \",\"\",\"\",\"\""
"\"b0f9e0a6-6457-41d2-9492-c0aeef42ca04\",\"parts\",\"Stainless Flex Hose\",\"Stainless Flex Hose\",\"\",\"\",\"\""
"\"3cbc7d50-02fb-432d-87eb-ecbf45083aea\",\"parts\",\"Stainless Steel Rivet\",\"Stainless Steel Rivet\",\"\",\"The measure 45mm. These are stainless steel but are unused since the extra strength didn't work with our riveters. These were originally bought for the accomodation. The new ones are aluminum so are expected to have a shorter life.\",\"The measure 45mm. These are stainless steel but are unused since the extra strength didn't work with our riveters. These were originally bought for the accomodation. The new ones are aluminum so are expected to have a shorter life.\""
"\"5b43e0da-e276-4ca9-a147-3eb1c6d90c64\",\"parts\",\"Stainless Steel Tis\",\"Stainless Steel Tis\",\"\",\"\",\"\""
"\"6021a3fb-4e72-4c81-a552-543886dcea48\",\"parts\",\"Stainless Steel U Clamps 20mm\",\"Stainless Steel U Clamps 20mm\",\"\",\"20mm metal intended to attach piping to walls. Got on temu\",\"20mm metal intended to attach piping to walls. Got on temu\""
"\"92b97db3-017e-4552-8a1d-208e7a19b91a\",\"parts\",\"Stainless Steel U Clamps 25mm\",\"Stainless Steel U Clamps 25mm\",\"\",\"0.98 inch. Intended to attach pipe. \",\"0.98 inch. Intended to attach pipe. \""
"\"915d41e7-a444-40bf-a16f-95215858653a\",\"parts\",\"Stainless steel Worm Clamp\",\"Stainless steel Worm Clamp\",\"\",\"\",\"\""
"\"d680768c-ba77-42f8-8447-97d2ad0743c8\",\"parts\",\"Stainless Valve 3 Way\",\"Stainless Valve 3 Way\",\"\",\"\",\"\""
"\"88ee8ac0-a8bd-426c-8f82-244bd1d3337f\",\"parts\",\"Stainless Valve Single Way\",\"Stainless Valve Single Way\",\"\",\"\",\"\""
"\"1c5b64e4-5687-44d4-8091-1f3a509a22e9\",\"parts\",\"Stargazer Custom Gel Pen\",\"Stargazer Custom Gel Pen\",\"\",\"Ordered from temu with the company name.\",\"Ordered from temu with the company name.\""
"\"67bff6ff-b9d1-4159-8228-3ec2a03bf35a\",\"parts\",\"Starlink box\",\"Starlink box\",\"\",\"Box only\",\"Box only\""
"\"f75f1a7c-fbec-457c-9ebc-935a2830873e\",\"parts\",\"Steel Cable\",\"Steel Cable\",\"\",\"½\",\"½\""
"\"ce47733d-e6f7-4808-8834-7f20fb4f0619\",\"parts\",\"Steel Cable\",\"Steel Cable\",\"\",\"¾\",\"¾\""
"\"c886bab6-8b0e-4a35-9bb2-504c295fb642\",\"parts\",\"Sticker pad\",\"Sticker pad\",\"\",\"Ma’am Uta stuff\",\"Ma’am Uta stuff\""
"\"1293c1ee-6a2c-4594-b105-db9aaff9ba08\",\"parts\",\"Stikwel\",\"Stikwel\",\"\",\"\",\"\""
"\"699d1990-c50a-4296-afd1-27feaba6b045\",\"parts\",\"Stranded Wire 3.5mm Electrical\",\"Stranded Wire 3.5mm Electrical\",\"\",\"red and wire stranded wire 3.5mm\",\"red and wire stranded wire 3.5mm\""
"\"00c37437-35c4-44ca-81f2-75924ace419c\",\"parts\",\"Sun & Rain\",\"Sun & Rain\",\"\",\"Davies\",\"Davies\""
"\"276b9b2e-2c76-4256-8eda-87ad5140b787\",\"parts\",\"Surface breaker\",\"Surface breaker\",\"\",\"32a\",\"32a\""
"\"2ee8ee5c-21eb-4873-b36b-238cd046033f\",\"parts\",\"Surface breaker\",\"Surface breaker\",\"\",\"30a\",\"30a\""
"\"01136e9e-626f-49fe-b64d-acdaf0d8aee9\",\"parts\",\"Surface Cover\",\"Surface Cover\",\"\",\"\",\"\""
"\"c306c487-ec31-4d6c-be5c-722542d2a4ed\",\"parts\",\"Surface Outlet\",\"Surface Outlet\",\"\",\"10a 250v\",\"10a 250v\""
"\"c2159342-d78d-49d1-952a-1e33e03c20e9\",\"parts\",\"Switch \",\"Switch \",\"\",\"2pieces 1 gang,4pieces 2gang,2pieces 3gang, 2pieces surface switch \",\"2pieces 1 gang,4pieces 2gang,2pieces 3gang, 2pieces surface switch \""
"\"d55322c3-7af6-4413-90f5-ac4be61d65e3\",\"parts\",\"Switch power supply \",\"Switch power supply \",\"\",\"\",\"\""
"\"1fb65fcf-6a3f-43e1-aa70-9b670d019461\",\"parts\",\"Switch power supply 5V 2.0A\",\"Switch power supply 5V 2.0A\",\"\",\"\",\"\""
"\"500ba90b-56f0-4d80-80d8-d9521dbf9fcd\",\"parts\",\"Switch Socket \",\"Switch Socket \",\"\",\"10pieces 2gang 1pieces 1 gang\",\"10pieces 2gang 1pieces 1 gang\""
"\"b0bf8183-d183-4ae0-b31f-e1d5861808cf\",\"parts\",\"Table Cloth \",\"Table Cloth \",\"\",\"\",\"\""
"\"cfc9d3a1-d70a-41ab-ba64-90314e9b0717\",\"parts\",\"Table cloths \",\"Table cloths \",\"\",\"Red, maroon and white \",\"Red, maroon and white \""
"\"2cd3b3ad-c643-49c6-873a-f1f0d134244e\",\"parts\",\"Tape\",\"Tape\",\"\",\"\",\"\""
"\"6f38086e-1d58-4e82-a320-b5c4570d3d9c\",\"parts\",\"Tarp Trapal 6ft by 6ft\",\"Tarp Trapal 6ft by 6ft\",\"\",\"From temu\",\"From temu\""
"\"c05e4e68-7744-45ac-89bd-64ff179f7013\",\"parts\",\"T Cork Crown Cork Wine\",\"T Cork Crown Cork Wine\",\"\",\"This is intended for our wine\",\"This is intended for our wine\""
"\"af6b9c4b-9a75-4cee-b131-e2391e6d2e82\",\"parts\",\"Tea bags\",\"Tea bags\",\"\",\"3 different sizes \",\"3 different sizes \""
"\"bb4c4f1d-6d0a-4cd9-95af-e002ec85ac30\",\"parts\",\"Tea lights candle\",\"Tea lights candle\",\"\",\"For candles lights \",\"For candles lights \""
"\"20c09adf-58ef-4a59-a40b-6aefc9192a9d\",\"parts\",\"Tee reducer\",\"Tee reducer\",\"\",\"1x¾x1\",\"1x¾x1\""
"\"e69235fc-b86c-4f33-9cf2-c221c39ec682\",\"parts\",\"Teflon\",\"Teflon\",\"\",\"\",\"\""
"\"bdc08e14-c28b-4fca-8495-b7d2fb8b6c42\",\"parts\",\"Texscrew \",\"Texscrew \",\"\",\"\",\"\""
"\"e2b926fd-3c4a-4a6c-80b1-82f7d0582c95\",\"parts\",\"Texscrew adaptor\",\"Texscrew adaptor\",\"\",\"\",\"\""
"\"1ac66218-8cec-4e5a-9ee0-c05c977c4135\",\"parts\",\"Thermometer \",\"Thermometer \",\"\",\"\",\"\""
"\"d584f105-94b5-4085-977f-e29d0af8492c\",\"parts\",\"Tile Bits\",\"Tile Bits\",\"\",\"\",\"\""
"\"efa5ecce-f5c6-4757-8d47-d1fd4821ec40\",\"parts\",\"Tiller Bolt\",\"Tiller Bolt\",\"\",\"4 pcs\",\"4 pcs\""
"\"3abc3fea-8078-476b-98c8-e4a1c9e027f8\",\"parts\",\"Tiller Wheel \",\"Tiller Wheel \",\"\",\"\",\"\""
